gene,log2FoldChange,pvalue,t_statistic,mean_group1,mean_group2,padj,abs_log2FC,significant
IZUMO1,0.410048243706875,2.0748582138089165e-11,6.785782352213773,1.1195897123893803,0.7095414686825053,4.810146860558499e-11,0.410048243706875,False
TIGIT,-0.21749512748714483,0.018965657065997395,-2.350391325550149,6.348305088495575,6.56580021598272,0.024904336069483127,0.21749512748714483,False
EPHX3,-1.2653878275578663,1.0518123212687514e-20,-9.560337013390898,6.633430530973452,7.898818358531318,3.6961239707318804e-20,1.2653878275578663,True
OSTF1,0.5456322906114437,3.025552198495139e-38,13.549791513925713,10.287427323008853,9.741795032397409,2.1256524377564704e-37,0.5456322906114437,False
TYR,0.057217848678300404,0.04198181452865564,2.0365643739202866,0.17917853982300883,0.12196069114470842,0.053136390256696864,0.057217848678300404,False
FAM168B,0.29378103150862955,2.0410695926943922e-15,8.080096697512277,11.424878871681416,11.131097840172787,5.692119592458338e-15,0.29378103150862955,False
PYCR1,-0.6557561946902659,8.264466663478394e-22,-9.846550660372095,10.726643805309735,11.3824,3.0502327308446588e-21,0.6557561946902659,False
SNHG11,0.24741943271086964,6.966102675063805e-09,5.846972737456683,7.607308849557522,7.359889416846652,1.4187874276864492e-08,0.24741943271086964,False
ST8SIA3,-0.09558642343125823,0.21019844691262807,-1.2539023826466724,0.2871759955752212,0.38276241900647945,0.2420311262699836,0.09558642343125823,False
OR5H15,0.0038248781513408135,0.48660406052790794,0.6960030358077125,0.005438053097345133,0.0016131749460043196,0.5254379595901896,0.0038248781513408135,False
TMC2,-0.1257959307326213,0.12522405730905078,-1.5346182978935212,1.3758530973451326,1.501649028077754,0.1492798117117782,0.1257959307326213,False
OR5H14,0.005606486171371777,0.4703646908677541,0.7221865944163507,0.009373008849557522,0.003766522678185745,0.5094506611157884,0.005606486171371777,False
CTBS,-0.3423220804105558,5.539492131941997e-17,-8.540483208487297,8.909452433628319,9.251774514038875,1.6568578430668214e-16,0.3423220804105558,False
GATA2,-0.5991662082608613,9.300786333357097e-13,-7.243365552708135,7.099931415929203,7.699097624190064,2.2879211462490648e-12,0.5991662082608613,False
WNT10B,1.1001980934268634,1.8567952023367132e-23,10.261865466891683,4.810792477876107,3.7105943844492435,7.312733195280988e-23,1.1001980934268634,True
ZNF331,-0.38037719375370393,2.6667668474477025e-09,-6.010743910337538,8.425569026548672,8.805946220302376,5.550854228245115e-09,0.38037719375370393,False
GNG10,-0.12064271990099584,0.002863712493304754,-2.990098459729074,9.16665188053097,9.287294600431967,0.004046637125149141,0.12064271990099584,False
GNG11,-1.1657441701389537,3.849599328689882e-48,-15.474173406619748,7.896481747787611,9.062225917926565,3.794337440516475e-47,1.1657441701389537,True
GNG12,0.1242163236587075,0.02377293744951311,2.2645683293068064,11.153727986725663,11.029511663066955,0.030920236822698777,0.1242163236587075,False
GNG13,-0.14920951876947186,0.06194155991646033,-1.86900893633258,0.8070948008849559,0.9563043196544277,0.07687661128112157,0.14920951876947186,False
SYTL4,-0.3566673216231191,1.4408806589597196e-08,-5.720287991395688,7.419066371681416,7.775733693304535,2.8799129413093667e-08,0.3566673216231191,False
LOC121952,-0.29131197366157613,2.848706295467492e-10,-6.377892026866015,0.634096017699115,0.9254079913606912,6.240595502346317e-10,0.29131197366157613,False
TEX14,-0.20342844234408153,0.003434830202344366,-2.9335587211672594,2.724221017699115,2.9276494600431966,0.004825056227788691,0.20342844234408153,False
HSP90B3P,-0.36828814221411,2.5271213236838612e-06,-4.735920571564009,3.3699036504424775,3.7381917926565875,4.439833672583625e-06,0.36828814221411,False
URB1,0.02525793975420143,0.5932314559655918,0.5343471621513605,10.1733296460177,10.148071706263499,0.6283153702459245,0.02525793975420143,False
GATA1,-0.31674603920181954,1.517989065301837e-07,-5.291712764863798,1.2023621681415928,1.5191082073434123,2.8676430253393685e-07,0.31674603920181954,False
RPLP1,0.45020894106347953,5.572927296811004e-22,9.890300137980006,14.8464717920354,14.39626285097192,2.070806134597448e-21,0.45020894106347953,False
NT5C1B,0.5887142627439359,4.474046397181333e-23,10.166820163939308,2.168850331858407,1.580136069114471,1.7340568269213145e-22,0.5887142627439359,False
IFITM3,-0.491136696037767,1.1999881506839408e-15,-8.14925619968536,12.727000884955753,13.21813758099352,3.385203341518554e-15,0.491136696037767,False
IFITM2,-1.057709743592195,6.253324915630372e-55,-16.71657420006417,10.538062610619468,11.595772354211663,7.876933841174949e-54,1.057709743592195,True
IFITM1,-0.22899055935702073,0.003726140703331148,-2.907954614050996,11.402688274336285,11.631678833693305,0.005219431531533361,0.22899055935702073,False
HPCAL1,-0.8631192227011226,1.900115206741815e-65,-18.552571018414998,9.71380453539823,10.576923758099353,3.3554344823500836e-64,0.8631192227011226,False
LIPE,0.2378262696152449,0.0037028617267743633,2.9099323675918476,6.41132389380531,6.173497624190065,0.005188617383314751,0.2378262696152449,False
HPCAL4,-0.6998585102926276,2.2128076882714974e-08,-5.6443398087762615,3.3703008849557525,4.07015939524838,4.373577256629506e-08,0.6998585102926276,False
LIPF,-0.06955340411705113,0.17439235799371375,-1.359283666273498,0.1759703539823009,0.24552375809935204,0.2035683040089138,0.06955340411705113,False
GAGE2D,1.1703837504061623,2.3558977645895763e-10,6.408224671178532,1.8831660398230088,0.7127822894168466,5.183906311567603e-10,1.1703837504061623,True
GAGE2E,0.251667209809056,0.002209191941688203,3.0692766325430028,0.44665619469026546,0.1949889848812095,0.003149564702391613,0.251667209809056,False
LIPK,0.34881218773294587,0.00028306629884071325,3.644467742401518,1.1430402654867255,0.7942280777537797,0.00043347001459277586,0.34881218773294587,False
LIPJ,0.09749045518836369,0.006077356483529159,2.749998308583235,0.4096891592920354,0.31219870410367173,0.008364831175175532,0.09749045518836369,False
LIPM,0.1489369454691412,2.2847147992774167e-08,5.63864254713729,0.1891641592920354,0.04022721382289417,4.514378915165747e-08,0.1489369454691412,False
DFFA,0.1348852343316942,5.5770476181497746e-05,4.049132566916895,9.213296681415928,9.078411447084234,8.971021244093367e-05,0.1348852343316942,False
DFFB,-0.1344935479940359,0.000559696123980213,-3.4626612605417066,6.838821570796461,6.973315118790497,0.0008383852234299078,0.1344935479940359,False
GAGE2C,0.336175625011946,8.926463273118212e-06,4.467003641944197,0.5361103982300885,0.19993477321814257,1.5122575576865956e-05,0.336175625011946,False
SEC24D,-0.5412662128003198,6.074593064868885e-33,-12.442711191947755,10.360617588495577,10.901883801295897,3.476713267276611e-32,0.5412662128003198,False
RCN2,0.8522345498289337,2.8274514768710268e-68,19.031675997629698,11.225040597345133,10.3728060475162,5.459488051861072e-67,0.8522345498289337,False
REV3L,0.07933493759437482,0.08757277855023178,1.7101776158648898,8.9411796460177,8.861844708423325,0.10655933134296196,0.07933493759437482,False
SEC24A,-0.597453237112715,1.2470278740831767e-53,-16.482705246142242,9.510900110619469,10.108353347732184,1.4972465672528005e-52,0.597453237112715,False
TMEM229A,-1.2748285732716602,5.043363531098589e-24,-10.401485475723225,0.5823064159292035,1.8571349892008637,2.0357379099721387e-23,1.2748285732716602,True
SEC24C,-0.3104100864408714,1.2319463736868101e-27,-11.260984254439634,11.411470907079648,11.72188099352052,5.760174007162128e-27,0.3104100864408714,False
PPIA,0.19023414103862812,1.4496558581895326e-06,4.850183804735509,12.462800663716814,12.272566522678186,2.5830036950771444e-06,0.19023414103862812,False
TEX12,-0.11918965958829464,0.011126799412833947,-2.543876508013691,0.76840796460177,0.8875976241900646,0.014932307831905627,0.11918965958829464,False
RNF19B,0.1680949786406476,0.00012085127770310054,3.8610676380529845,10.34962046460177,10.181525485961123,0.00018956420892715103,0.1680949786406476,False
LMTK2,-0.07126670258414691,0.21599763163998978,-1.2380989709532944,8.788915154867256,8.860181857451403,0.24820060298791585,0.07126670258414691,False
CSMD2,0.2291165661614336,0.02422206655446929,2.257345567458905,4.871324557522124,4.64220799136069,0.03147004221044102,0.2291165661614336,False
ACCN2,1.4651601218008752,5.690134694731407e-56,16.902648931327978,7.159807853982301,5.6946477321814255,7.421357259612664e-55,1.4651601218008752,True
ACCN3,-0.4333267445860973,3.818364965318686e-05,-4.138544766763539,3.5373924778761063,3.9707192224622037,6.206145271427538e-05,0.4333267445860973,False
ACCN4,0.2530186053345824,0.001374475563149295,3.209834304441897,1.9966149336283188,1.7435963282937363,0.0019956991062070944,0.2530186053345824,False
ACCN5,0.08810794262122751,0.011451064824362481,2.5337532616891303,0.34012522123893807,0.25201727861771056,0.015347139417551914,0.08810794262122751,False
CSMD3,0.44146526644240136,4.883975487897114e-06,4.597236236463225,1.242247123893805,0.8007818574514037,8.432059623879649e-06,0.44146526644240136,False
PI16,-0.5739474536019418,6.239018087705099e-06,-4.54475190631581,2.506711725663717,3.0806591792656586,1.0700365060666112e-05,0.5739474536019418,False
POU2AF1,0.46425910018348837,0.00016391834681869492,3.784727203049008,8.701201216814159,8.23694211663067,0.0002551814706642584,0.46425910018348837,False
MRPL43,-0.1022567296297705,0.004671639358007983,-2.835833707099087,9.977298561946903,10.079555291576673,0.00649533602391898,0.1022567296297705,False
KAL1,-0.4297005614595104,1.6569523171595056e-05,-4.329878556653444,8.401658185840708,8.831358747300218,2.757956215306581e-05,0.4297005614595104,False
IPP,0.005882058860070316,0.8795283769745985,0.15160957113261586,7.601576659292036,7.595694600431965,0.8946340217757491,0.005882058860070316,False
CSMD1,1.3738331808234103,7.91717154969706e-19,9.05772932425511,3.9314284292035397,2.5575952483801294,2.5690853851187755e-18,1.3738331808234103,True
C16orf92,0.014177796785106757,0.2983921902057175,1.040480455401402,0.06678362831858407,0.05260583153347732,0.33555040043397777,0.014177796785106757,False
C16orf93,-0.7588838454958982,1.4709433102423176e-27,-11.243179402834835,5.125739048672568,5.884622894168466,6.847611296014282e-27,0.7588838454958982,False
C16orf90,0.16476505953859966,1.0565636482405553e-06,4.914171555658816,0.35207477876106186,0.1873097192224622,1.8985713888495784e-06,0.16476505953859966,False
C16orf91,0.04342325660849777,0.2802408623768747,1.0804191986820746,7.940219800884956,7.896796544276458,0.31660734034228816,0.04342325660849777,False
TM4SF18,-1.2121010672509032,6.620642930300839e-41,-14.083031354974421,4.610959623893805,5.8230606911447085,5.104724878311514e-40,1.2121010672509032,True
TM4SF19,1.3268197456946815,1.3007415518842376e-25,10.785853084358456,6.125367477876107,4.798547732181426,5.615200369440587e-25,1.3268197456946815,True
MRPL49,-0.03582378557503141,0.3377692104757647,-0.9590862377798139,10.607421570796458,10.643245356371489,0.375578740497658,0.03582378557503141,False
LOC100130581,-0.7021990899577606,6.711849486966103e-38,-13.479420517905412,5.206224668141592,5.908423758099352,4.6478123541366975e-37,0.7021990899577606,False
MAGT1,0.055862342074581406,0.13862966886372394,1.4822093142517005,11.54336039823009,11.48749805615551,0.1643225621977252,0.055862342074581406,False
ZNF699,0.35487630163038286,7.347513613250251e-08,5.426946470579926,4.684266150442478,4.329389848812095,1.4129297278684498e-07,0.35487630163038286,False
OTOP1,0.26541950366979494,1.0737343399464856e-09,6.162383945043864,0.3414618362831859,0.07604233261339093,2.282347471467737e-09,0.26541950366979494,False
NGF,0.005894401651407755,0.9629920094548793,0.04641201543232978,4.030773451327434,4.024879049676026,0.9671940869494015,0.005894401651407755,False
NGB,1.6869783099829887,1.30908772993148e-38,13.62352496333099,2.4131415929203537,0.726163282937365,9.352935439069534e-38,1.6869783099829887,True
NEUROG1,0.4062647952942526,3.731082619650194e-25,10.676203823151642,0.43289092920353983,0.026626133909287256,1.5767385449825721e-24,0.4062647952942526,False
SMC5,-0.04340877190886516,0.22795750912302856,-1.2064474909989409,9.6335171460177,9.676925917926566,0.2610254591716289,0.04340877190886516,False
SFRS2,0.35182047845906617,1.3092499025487594e-43,14.6122860389361,12.124757411504424,11.772936933045358,1.1031138426008786e-42,0.35182047845906617,False
ZNF692,0.0007594157954091685,0.9901473455786279,0.012352167272963914,8.945009955752212,8.944250539956803,0.9914199656283113,0.0007594157954091685,False
ZNF695,1.3097703797855456,7.343009805569595e-23,10.112968493663042,5.228980530973451,3.9192101511879054,2.8260053887860946e-22,1.3097703797855456,True
POU3F1,1.9149624213956682,7.958840789017573e-53,16.336974795435914,4.587054646017698,2.67209222462203,9.280732307515885e-52,1.9149624213956682,True
ZNF697,0.43057309079875417,1.7538729395225689e-15,8.099892247699614,7.626717367256638,7.196144276457884,4.906726020722324e-15,0.43057309079875417,False
FHAD1,-0.6856756880865476,6.790393752947959e-10,-6.237541376118686,4.902386946902654,5.5880626349892015,1.4591494320598441e-09,0.6856756880865476,False
C16orf5,-0.17506228712322525,0.0015840402616225943,-3.168351517175969,8.987596460176992,9.162658747300217,0.002286703406682749,0.17506228712322525,False
TGM2,-1.3513739759934236,5.639806562769124e-52,-16.18225080182263,11.732986283185841,13.084360259179265,6.360483403612952e-51,1.3513739759934236,True
C16orf7,-0.20641778201991556,2.0972472926517824e-05,-4.276629474453096,8.531756084070796,8.738173866090712,3.470000319609693e-05,0.20641778201991556,False
ARFGAP2,0.02865389007817498,0.26594908857056404,1.1131218248702708,10.8525046460177,10.823850755939525,0.30140995909784996,0.02865389007817498,False
ARFGAP3,0.016744657055754786,0.6130582571927673,0.505886771204214,10.47127511061947,10.454530453563715,0.6470951895546975,0.016744657055754786,False
C16orf3,-0.7156655994954033,7.853514777962079e-25,-10.598240594489498,1.577975221238938,2.2936408207343413,3.283239253408089e-24,0.7156655994954033,False
LAMB1,0.5547651061277943,4.2235351051801e-17,8.574272230006864,11.894290376106195,11.3395252699784,1.2718956817636474e-16,0.5547651061277943,False
LAMB3,0.4269376782335286,1.2668589250127541e-05,4.38984907473075,12.989254092920355,12.562316414686826,2.1220829909141033e-05,0.4269376782335286,False
LAMB2,-0.7543460482807394,7.241767486115701e-44,-14.662007224503883,10.923934513274338,11.678280561555077,6.1296280999278524e-43,0.7543460482807394,False
CYSLTR2,0.06328320686557465,0.4782697217632066,0.7093801380621354,4.08578407079646,4.022500863930885,0.5172657632589571,0.06328320686557465,False
LAMB4,0.9135129078346298,2.3452422241341506e-19,9.201477585409517,2.478270575221239,1.564757667386609,7.788634407253193e-19,0.9135129078346298,False
CYSLTR1,-1.1672604388463075,1.6667041671213203e-33,-12.563100250248427,4.633110619469027,5.800371058315334,9.731649727599408e-33,1.1672604388463075,True
COPZ1,-0.0758526235688759,0.010811488627745591,-2.5539751258035333,11.8499532079646,11.925805831533475,0.014526481071640925,0.0758526235688759,False
C21orf7,-0.43007630712551936,2.1586832654088462e-13,-7.450233670008636,6.1730381637168135,6.603114470842333,5.465516192607023e-13,0.43007630712551936,False
NEK4,-0.32866721052581127,1.8852575835102028e-27,-11.218224608538433,8.483357411504425,8.812024622030236,8.728203966628378e-27,0.32866721052581127,False
COPZ2,1.275063226552497,7.910171270723978e-54,16.51838905514056,8.285470353982301,7.010407127429804,9.58256693113123e-53,1.275063226552497,True
C21orf2,-0.4557046383722927,7.226444380655316e-21,-9.602996195108718,8.217450221238938,8.67315485961123,2.5571563754397873e-20,0.4557046383722927,False
NEK3,-0.40151979658441483,2.4581162312583644e-14,-7.749214042999051,6.747498561946903,7.149018358531317,6.519463698328948e-14,0.40151979658441483,False
NEK1,0.09612989162636865,0.029804536937502936,2.1760867848994607,7.928967256637167,7.832837365010798,0.038317416418224184,0.09612989162636865,False
U2AF1,0.2622166990003638,6.859935901776651e-17,8.513771216830078,10.763702876106194,10.50148617710583,2.0454585851683507e-16,0.2622166990003638,False
SRXN1,1.0309889741298566,6.771272790019693e-21,9.610374764841406,11.613004092920352,10.582015118790496,2.3981837797140912e-20,1.0309889741298566,True
NEK8,-0.638312138037807,5.60869965363326e-36,-13.084029788670824,6.528516371681416,7.166828509719223,3.5973467854446383e-35,0.638312138037807,False
MPHOSPH6,0.8597222099046249,3.3495077939895505e-78,20.676296560036526,8.921989380530974,8.062267170626349,8.720344520213155e-77,0.8597222099046249,False
LOC389634,-0.12219912125614085,0.11710856618229988,-1.5685103670651563,2.5402188053097343,2.662417926565875,0.14010832888496658,0.12219912125614085,False
TPPP2,0.005488966723370091,0.6780090507714385,0.4153147996477487,0.06244469026548672,0.05695572354211663,0.709169807558765,0.005488966723370091,False
GPR162,-0.31553499971329746,6.19633693279086e-05,-4.023973852930426,5.759799557522124,6.075334557235421,9.937197511771882e-05,0.31553499971329746,False
BMX,0.11585412421873542,0.28640747758296736,1.0666597615772295,3.2815599557522126,3.165705831533477,0.3229933672993844,0.11585412421873542,False
GPR161,1.4680436337659346,1.3756589907859184e-81,21.226187345338953,7.997200221238937,6.529156587473002,4.032412859387667e-80,1.4680436337659346,True
TGFB1,0.317680688659955,2.1007680655210216e-08,5.653585894501298,10.816187168141594,10.49850647948164,4.155782514613565e-08,0.317680688659955,False
G0S2,-0.7811070246946601,5.6119418443945304e-14,-7.636789038422196,7.462549778761063,8.243656803455723,1.4629328450220235e-13,0.7811070246946601,False
DHPS,0.17457613271469263,9.3716346249032e-08,5.3819303313737334,9.70457267699115,9.529996544276457,1.7926382031109108e-07,0.17457613271469263,False
ZZZ3,0.1607411470976121,3.021247560310479e-07,5.160565269957092,9.5390046460177,9.378263498920088,5.610136535945063e-07,0.1607411470976121,False
OR5B17,0.008398451327433628,0.23205662625696646,1.1958729662840235,0.008398451327433628,0.0,0.265404119979382,0.008398451327433628,False
TMEM14E,0.22043135548271198,3.166335008724055e-05,4.182122777925052,0.9135788716814159,0.693147516198704,5.175027483394314e-05,0.22043135548271198,False
SGIP1,-0.27136693505227605,0.000480656955464323,-3.503960762718299,5.414428097345133,5.685795032397409,0.0007231454083733091,0.27136693505227605,False
CCDC3,0.552620891788834,9.316642380115173e-12,6.906274842250196,8.745111172566371,8.192490280777537,2.1942859466189862e-11,0.552620891788834,False
ASTN1,0.8110019001223268,1.2988154289727957e-08,5.738531622331488,2.7275299778761064,1.9165280777537796,2.6034147960261235e-08,0.8110019001223268,False
RSPH9,-1.2614274795007545,3.9332276251405426e-27,-11.144030372188794,2.9681433628318588,4.229570842332613,1.794313638450939e-26,1.2614274795007545,True
CCDC6,-0.4256253946940891,2.468335880302252e-27,-11.19107921400711,10.673167477876106,11.098792872570195,1.1389734161398551e-26,0.4256253946940891,False
CCDC7,-0.1658617187350675,2.345548626562339e-06,-4.751390528918576,4.974106747787611,5.139968466522679,4.128711865040426e-06,0.1658617187350675,False
SHF,-0.497268071828592,5.062222236218083e-11,-6.649342744131083,6.528407522123893,7.025675593952485,1.1496278887161933e-10,0.497268071828592,False
SHH,-1.0892416127506261,1.8302720437617917e-16,-8.390257649063901,2.6257348451327434,3.7149764578833695,5.355700700143757e-16,1.0892416127506261,True
COX7A1,-0.5052938535713594,3.512553278125346e-11,-6.7055396867431805,5.676622345132744,6.181916198704103,8.042817844045771e-11,0.5052938535713594,False
COX7A2,0.18653862698063683,6.293555411771023e-05,4.020242669421494,10.886644026548673,10.700105399568036,0.00010088316307804849,0.18653862698063683,False
CCDC9,-0.04340664839733144,0.3134172540692552,-1.0086343625685925,8.653006526548673,8.696413174946004,0.350713578320135,0.04340664839733144,False
DYNC2H1,0.23567308148091737,0.0024614015319161203,3.036499837565367,7.622394247787612,7.386721166306694,0.0034986447739621764,0.23567308148091737,False
WNT1,-0.45611653868575486,8.396226026593784e-09,-5.814655837777732,1.419953871681416,1.8760704103671708,1.7023579396261973e-08,0.45611653868575486,False
TMEM14B,-0.2707452732277016,5.79856528331978e-09,-5.878570051058111,10.031421681415926,10.302166954643628,1.1860036333802094e-08,0.2707452732277016,False
TMEM8A,-0.9120309411972691,5.810430755743769e-82,-21.286666262729494,10.471056747787612,11.383087688984881,1.7358447633862837e-80,0.9120309411972691,False
MGA,0.08343786865192548,0.024112484326994716,2.2590970398273247,9.761039380530974,9.677601511879049,0.03133570961396625,0.08343786865192548,False
MTHFD2,0.8000275824748186,3.232939417190152e-37,13.33985922948053,11.262501880530973,10.462474298056154,2.1776916493244606e-36,0.8000275824748186,False
MTHFD1,0.22523357026128288,1.1137243224077258e-08,5.765459524042454,10.643935730088495,10.418702159827212,2.2406124503743033e-08,0.22523357026128288,False
LOC729156,0.0905574179552362,0.22300695690400327,1.2194009988026406,1.3223349557522124,1.2317775377969762,0.2557181789000558,0.0905574179552362,False
RHOQ,0.1343929203539851,0.000248719419206038,3.678093756314139,10.626992920353983,10.492599999999998,0.00038234758925457645,0.1343929203539851,False
GSS,0.42274748991762046,3.1931473029805983e-31,12.068686069119654,10.62199889380531,10.19925140388769,1.7096801116011634e-30,0.42274748991762046,False
PRR20C,-0.000727645788336933,0.323396448228673,-0.9880366883511833,0.0,0.000727645788336933,0.360865146954111,0.000727645788336933,False
MGP,-1.3056431903323809,5.828677338615028e-43,-14.48643675689097,10.269682079646019,11.5753252699784,4.7778170576142204e-42,1.3056431903323809,True
RSPH3,0.13304797396739332,0.0006540027390344238,3.4199796094224606,7.318210176991151,7.185162203023758,0.0009751067706398421,0.13304797396739332,False
NSD1,0.08193926011582953,0.04097898475762355,2.0466436937284787,10.62712522123894,10.54518596112311,0.0519255136856844,0.08193926011582953,False
TGFB3,0.38809116931707344,2.7753839400764053e-08,5.603873133496248,8.9899328539823,8.601841684665226,5.462048358554954e-08,0.38809116931707344,False
TMEM189,1.2686351808138543,1.009670529978067e-142,30.695064904213947,11.312062610619469,10.043427429805615,2.378008905198343e-140,1.2686351808138543,True
RHD,-0.45285983629274273,1.1723459910852854e-10,-6.5186208580978615,1.6905723451327432,2.143432181425486,2.6143199437886666e-10,0.45285983629274273,False
NUDCD2,-0.08318997830616048,0.01761951304956339,-2.377837244960805,8.648558185840708,8.731748164146868,0.0232119178418801,0.08318997830616048,False
NUDCD3,0.026902578174276215,0.3958750333758483,0.8494114834698782,11.082758517699116,11.05585593952484,0.4350522923893336,0.026902578174276215,False
NUDCD1,0.3305415427473779,1.4543337875716046e-14,7.819980665451438,9.367794026548673,9.037252483801295,3.903727917739577e-14,0.3305415427473779,False
ADSS,0.2206154293851199,4.909925892109702e-12,7.001378548193072,10.850603982300886,10.629988552915766,1.1702818186006355e-11,0.2206154293851199,False
R3HCC1,-0.1714577717941861,8.288299957062312e-07,-4.962789296905687,8.945581969026549,9.117039740820735,1.4995937081759457e-06,0.1714577717941861,False
LOC168474,-0.20973175471625982,0.0028296914662208844,-2.993783265868704,1.862499778761062,2.072231533477322,0.004000516552544428,0.20973175471625982,False
OR1D4,0.0006124830367552903,0.9670474745832338,0.041322946616221885,0.05763451327433629,0.057022030237581,0.9705934590795006,0.0006124830367552903,False
IFI27L1,-0.14736778345343016,0.007855381154897447,-2.6641067324521397,6.483833296460177,6.631201079913607,0.010698678408583096,0.14736778345343016,False
IFI27L2,0.829013954299584,3.730072136932841e-33,12.488204348918202,8.78790553097345,7.958891576673866,2.150045848991881e-32,0.829013954299584,False
EID2B,0.0672925249431362,0.2431647922551221,1.1678682652717582,5.165799004424779,5.098506479481642,0.2771851464419775,0.0672925249431362,False
GMNN,0.7712431805367075,8.034331833905159e-46,15.03667812250471,9.144303871681416,8.373060691144708,7.3172388172549e-45,0.7712431805367075,False
ADSL,0.6684246387545638,1.309326493589383e-53,16.4788812169905,10.506182522123893,9.83775788336933,1.5711142255718572e-52,0.6684246387545638,False
SAMD4B,0.5406049480112394,5.666618985514171e-37,13.289804969044237,11.231471902654867,10.690866954643628,3.779300874270317e-36,0.5406049480112394,False
PLA2G15,-0.3363941197270588,6.0047461261817e-16,-8.238672587826331,9.010374778761062,9.34676889848812,1.717883231437999e-15,0.3363941197270588,False
AS3MT,-0.10610187336340537,0.21414840114126005,-1.2431046591748685,6.994262057522124,7.100363930885529,0.24621535250702287,0.10610187336340537,False
PRSS12,1.2468806726523818,2.9872103764578307e-18,8.898691625668032,7.660891039823008,6.414010367170627,9.468849166690667e-18,1.2468806726523818,True
C7orf11,0.37347963001012907,3.3274246599447625e-22,9.947330006242506,9.221083517699114,8.847603887688985,1.2469377703456276e-21,0.37347963001012907,False
C7orf10,0.576977236520194,1.4080182092752653e-08,5.724347283312161,5.711519137168142,5.134541900647948,2.8164535679311178e-08,0.576977236520194,False
C7orf13,-0.022150787237905867,0.7755621316157304,-0.2851914766473784,7.281494137168141,7.303644924406047,0.8009897499427198,0.022150787237905867,False
OR7E24,0.053808834266709994,0.002386085122327184,3.0459523288054706,0.11419911504424779,0.060390280777537796,0.00339468667224395,0.053808834266709994,False
GAS2L1,0.758057087530343,8.725450146339693e-45,14.838861146135708,9.629007411504425,8.870950323974082,7.667418339006962e-44,0.758057087530343,False
RPS27L,-0.5556330792828614,9.887491537440577e-33,-12.397151528626678,9.203344026548672,9.758977105831534,5.609835884898008e-32,0.5556330792828614,False
GAS2L3,0.13204497911848545,0.07832235036658378,1.7624826173613617,5.40276139380531,5.270716414686825,0.09596631823090887,0.13204497911848545,False
C7orf16,-0.12091602238192628,0.030004684385730694,-2.1734259891274856,0.4357528761061947,0.556668898488121,0.038567386865907806,0.12091602238192628,False
TGM7,0.1366746621686195,0.0011306604483432411,3.2661902507664524,0.3552880530973452,0.21861339092872567,0.0016527045811642021,0.1366746621686195,False
ZNF575,0.3613994036583268,4.52944159243792e-16,8.274855240385941,5.1581203539823015,4.796720950323975,1.3046621082882547e-15,0.3613994036583268,False
TMEM63B,-0.28013376211318786,1.2596264475226214e-10,-6.50733740549967,10.687806194690266,10.967939956803454,2.803706999403373e-10,0.28013376211318786,False
NDFIP1,-0.522690071484547,1.334780710414156e-49,-15.745911442425902,10.92882699115044,11.451517062634988,1.3957657867547097e-48,0.522690071484547,False
HPGDS,-1.2066028940251154,1.4577629039262508e-28,-11.47369604329516,4.4069372787610614,5.613540172786177,7.060494409140653e-28,1.2066028940251154,True
AZI2,-0.26513363381372024,2.7672781068896217e-21,-9.711408712265083,9.387070685840706,9.652204319654427,9.96820523831572e-21,0.26513363381372024,False
SYTL5,-0.2870913955733103,0.049376130733979715,-1.9679495489764591,5.180062168141593,5.467153563714903,0.06198026326330932,0.2870913955733103,False
ZNF341,-0.6714764167893108,2.770658630392075e-54,-16.600471340930426,7.094419911504426,7.765896328293737,3.4177643458338295e-53,0.6714764167893108,False
AZI1,-0.03895015123568868,0.5069135004180715,-0.6639131744346454,8.572720907079646,8.611671058315334,0.5453911054375884,0.03895015123568868,False
LOC646498,-0.023730985636193358,0.07654040900848302,-1.7731305847133843,0.043600331858407074,0.06733131749460043,0.09391361669898374,0.023730985636193358,False
TARS,0.7092318753703228,7.989038179571868e-52,16.154651624216303,11.671009845132742,10.96177796976242,8.950108867656426e-51,0.7092318753703228,False
ZNF345,-0.15888042847722428,0.009469385731276871,-2.6001304929349263,6.052473783185842,6.211354211663067,0.012798772720339852,0.15888042847722428,False
WNT6,0.8145455298266404,2.1389167109806984e-13,7.4515209795451645,2.7346073008849556,1.9200617710583152,5.417501310605733e-13,0.8145455298266404,False
TNFSF14,-0.8599236699382629,2.983958649860169e-21,-9.702929101889326,2.9013264380530974,3.7612501079913603,1.0731548730986811e-20,0.8599236699382629,False
TMEM8B,0.0019779439591740555,0.9719916389913053,0.03512011442052351,8.27748982300885,8.275511879049676,0.9750725891619477,0.0019779439591740555,False
WFDC8,-0.06748841625413331,0.0011351462280023755,-3.2650556576730607,0.04010575221238938,0.10759416846652269,0.0016590220685610878,0.06748841625413331,False
ZNF438,-0.40850141440012244,9.743890252530366e-25,-10.575565789902024,7.375849557522124,7.784350971922247,4.060956729732563e-24,0.40850141440012244,False
UOX,-0.265686045222577,3.9386680613690465e-06,-4.642914775966985,0.48219646017699114,0.7478825053995681,6.839067431035579e-06,0.265686045222577,False
KCNC2,-0.9066459909401937,1.9752268124801458e-21,-9.749263817848442,0.18474601769911506,1.0913920086393087,7.16993173598304e-21,0.9066459909401937,False
POGK,-0.062211529511266406,0.05619733028683488,-1.9119346480512618,10.758064712389382,10.820276241900649,0.0700693705730896,0.062211529511266406,False
